date,site,temp_celcius,GPS_coordinates
1/5/20,Ulong,28.1660833,7o 17.425' N; 134o 14.463' E
1/6/20,Ulong,28.1754167,7o 17.425' N; 134o 14.463' E
1/7/20,Ulong,28.08575,7o 17.425' N; 134o 14.463' E
1/8/20,Ulong,28.23275,7o 17.425' N; 134o 14.463' E
1/9/20,Ulong,28.3141875,7o 17.425' N; 134o 14.463' E
1/10/20,Ulong,28.3506875,7o 17.425' N; 134o 14.463' E
1/11/20,Ulong,28.4296042,7o 17.425' N; 134o 14.463' E
1/12/20,Ulong,28.5533125,7o 17.425' N; 134o 14.463' E
1/13/20,Ulong,28.6878125,7o 17.425' N; 134o 14.463' E
1/14/20,Ulong,28.6531042,7o 17.425' N; 134o 14.463' E
1/15/20,Ulong,28.6531458,7o 17.425' N; 134o 14.463' E
1/16/20,Ulong,28.6070833,7o 17.425' N; 134o 14.463' E
1/17/20,Ulong,28.6247083,7o 17.425' N; 134o 14.463' E
1/18/20,Ulong,28.5656875,7o 17.425' N; 134o 14.463' E
1/19/20,Ulong,28.5399167,7o 17.425' N; 134o 14.463' E
1/20/20,Ulong,28.4793542,7o 17.425' N; 134o 14.463' E
1/21/20,Ulong,28.3193958,7o 17.425' N; 134o 14.463' E
1/22/20,Ulong,28.2951667,7o 17.425' N; 134o 14.463' E
1/23/20,Ulong,28.3807083,7o 17.425' N; 134o 14.463' E
1/24/20,Ulong,28.3862708,7o 17.425' N; 134o 14.463' E
1/25/20,Ulong,28.4106042,7o 17.425' N; 134o 14.463' E
1/26/20,Ulong,28.46025,7o 17.425' N; 134o 14.463' E
1/27/20,Ulong,28.6731667,7o 17.425' N; 134o 14.463' E
1/28/20,Ulong,28.6784375,7o 17.425' N; 134o 14.463' E
1/29/20,Ulong,28.7892917,7o 17.425' N; 134o 14.463' E
1/30/20,Ulong,28.8643958,7o 17.425' N; 134o 14.463' E
1/31/20,Ulong,28.6665625,7o 17.425' N; 134o 14.463' E
2/1/20,Ulong,28.6867917,7o 17.425' N; 134o 14.463' E
2/2/20,Ulong,28.600875,7o 17.425' N; 134o 14.463' E
2/3/20,Ulong,28.311,7o 17.425' N; 134o 14.463' E
2/4/20,Ulong,28.2145833,7o 17.425' N; 134o 14.463' E
2/5/20,Ulong,28.2929792,7o 17.425' N; 134o 14.463' E
2/6/20,Ulong,28.5088333,7o 17.425' N; 134o 14.463' E
2/7/20,Ulong,28.4545208,7o 17.425' N; 134o 14.463' E
2/8/20,Ulong,28.3797083,7o 17.425' N; 134o 14.463' E
2/9/20,Ulong,28.1861875,7o 17.425' N; 134o 14.463' E
2/10/20,Ulong,28.2852083,7o 17.425' N; 134o 14.463' E
2/11/20,Ulong,28.0961875,7o 17.425' N; 134o 14.463' E
2/12/20,Ulong,27.94275,7o 17.425' N; 134o 14.463' E
2/13/20,Ulong,27.66375,7o 17.425' N; 134o 14.463' E
2/14/20,Ulong,27.70725,7o 17.425' N; 134o 14.463' E
2/15/20,Ulong,27.7154583,7o 17.425' N; 134o 14.463' E
2/16/20,Ulong,27.8465208,7o 17.425' N; 134o 14.463' E
2/17/20,Ulong,28.0323333,7o 17.425' N; 134o 14.463' E
2/18/20,Ulong,28.0904583,7o 17.425' N; 134o 14.463' E
2/19/20,Ulong,28.0724583,7o 17.425' N; 134o 14.463' E
2/20/20,Ulong,28.0224792,7o 17.425' N; 134o 14.463' E
2/21/20,Ulong,27.9067083,7o 17.425' N; 134o 14.463' E
2/22/20,Ulong,27.957625,7o 17.425' N; 134o 14.463' E
2/23/20,Ulong,27.9705208,7o 17.425' N; 134o 14.463' E
2/24/20,Ulong,28.0214583,7o 17.425' N; 134o 14.463' E
2/25/20,Ulong,28.0204583,7o 17.425' N; 134o 14.463' E
2/26/20,Ulong,28.0230417,7o 17.425' N; 134o 14.463' E
2/27/20,Ulong,27.7607708,7o 17.425' N; 134o 14.463' E
2/28/20,Ulong,27.7703333,7o 17.425' N; 134o 14.463' E
3/1/20,Ulong,27.7048125,7o 17.425' N; 134o 14.463' E
3/2/20,Ulong,27.6610625,7o 17.425' N; 134o 14.463' E
3/3/20,Ulong,27.8588125,7o 17.425' N; 134o 14.463' E
3/4/20,Ulong,28.0281875,7o 17.425' N; 134o 14.463' E
3/5/20,Ulong,28.0400625,7o 17.425' N; 134o 14.463' E
3/6/20,Ulong,28.1357917,7o 17.425' N; 134o 14.463' E
3/7/20,Ulong,28.1265625,7o 17.425' N; 134o 14.463' E
3/8/20,Ulong,28.1440208,7o 17.425' N; 134o 14.463' E
3/9/20,Ulong,28.1337083,7o 17.425' N; 134o 14.463' E
3/10/20,Ulong,28.2501875,7o 17.425' N; 134o 14.463' E
3/11/20,Ulong,28.2564375,7o 17.425' N; 134o 14.463' E
3/12/20,Ulong,28.2202292,7o 17.425' N; 134o 14.463' E
3/13/20,Ulong,28.2291458,7o 17.425' N; 134o 14.463' E
3/14/20,Ulong,28.343625,7o 17.425' N; 134o 14.463' E
3/15/20,Ulong,28.4880833,7o 17.425' N; 134o 14.463' E
3/16/20,Ulong,28.5361667,7o 17.425' N; 134o 14.463' E
3/17/20,Ulong,28.53775,7o 17.425' N; 134o 14.463' E
3/18/20,Ulong,28.4684375,7o 17.425' N; 134o 14.463' E
3/19/20,Ulong,28.52375,7o 17.425' N; 134o 14.463' E
3/20/20,Ulong,28.5252917,7o 17.425' N; 134o 14.463' E
3/21/20,Ulong,28.47925,7o 17.425' N; 134o 14.463' E
3/22/20,Ulong,28.5005208,7o 17.425' N; 134o 14.463' E
3/23/20,Ulong,28.5102917,7o 17.425' N; 134o 14.463' E
3/24/20,Ulong,28.4400417,7o 17.425' N; 134o 14.463' E
3/25/20,Ulong,28.402875,7o 17.425' N; 134o 14.463' E
3/26/20,Ulong,28.3894167,7o 17.425' N; 134o 14.463' E
3/27/20,Ulong,28.3481458,7o 17.425' N; 134o 14.463' E
3/28/20,Ulong,28.4179167,7o 17.425' N; 134o 14.463' E
3/29/20,Ulong,28.4918542,7o 17.425' N; 134o 14.463' E
3/30/20,Ulong,28.5491042,7o 17.425' N; 134o 14.463' E
4/1/20,Ulong,28.5624583,7o 17.425' N; 134o 14.463' E
4/2/20,Ulong,28.7172708,7o 17.425' N; 134o 14.463' E
4/3/20,Ulong,28.7436042,7o 17.425' N; 134o 14.463' E
4/4/20,Ulong,28.8130625,7o 17.425' N; 134o 14.463' E
4/5/20,Ulong,28.7215208,7o 17.425' N; 134o 14.463' E
4/6/20,Ulong,28.7297917,7o 17.425' N; 134o 14.463' E
4/7/20,Ulong,28.8053958,7o 17.425' N; 134o 14.463' E
4/8/20,Ulong,28.7789167,7o 17.425' N; 134o 14.463' E
4/9/20,Ulong,28.782625,7o 17.425' N; 134o 14.463' E
4/10/20,Ulong,28.9079792,7o 17.425' N; 134o 14.463' E
4/11/20,Ulong,28.919875,7o 17.425' N; 134o 14.463' E
4/12/20,Ulong,29.0189583,7o 17.425' N; 134o 14.463' E
4/13/20,Ulong,29.0785417,7o 17.425' N; 134o 14.463' E
4/14/20,Ulong,29.1827083,7o 17.425' N; 134o 14.463' E
4/15/20,Ulong,29.2368333,7o 17.425' N; 134o 14.463' E
4/16/20,Ulong,29.1446875,7o 17.425' N; 134o 14.463' E
4/17/20,Ulong,29.1639792,7o 17.425' N; 134o 14.463' E
4/18/20,Ulong,29.1613958,7o 17.425' N; 134o 14.463' E
4/19/20,Ulong,29.1135,7o 17.425' N; 134o 14.463' E
4/20/20,Ulong,29.1207083,7o 17.425' N; 134o 14.463' E
4/21/20,Ulong,29.1103125,7o 17.425' N; 134o 14.463' E
4/22/20,Ulong,29.2555625,7o 17.425' N; 134o 14.463' E
4/23/20,Ulong,29.4072917,7o 17.425' N; 134o 14.463' E
4/24/20,Ulong,29.3726667,7o 17.425' N; 134o 14.463' E
4/25/20,Ulong,29.4249375,7o 17.425' N; 134o 14.463' E
4/26/20,Ulong,29.2769375,7o 17.425' N; 134o 14.463' E
4/27/20,Ulong,29.301875,7o 17.425' N; 134o 14.463' E
4/28/20,Ulong,29.3053958,7o 17.425' N; 134o 14.463' E
4/29/20,Ulong,29.2987083,7o 17.425' N; 134o 14.463' E
4/30/20,Ulong,29.1936458,7o 17.425' N; 134o 14.463' E
5/1/20,Ulong,29.2410208,7o 17.425' N; 134o 14.463' E
5/2/20,Ulong,29.3741458,7o 17.425' N; 134o 14.463' E
5/3/20,Ulong,29.4465625,7o 17.425' N; 134o 14.463' E
5/4/20,Ulong,29.4903333,7o 17.425' N; 134o 14.463' E
5/5/20,Ulong,29.4137292,7o 17.425' N; 134o 14.463' E
5/6/20,Ulong,29.4347708,7o 17.425' N; 134o 14.463' E
5/7/20,Ulong,29.4073125,7o 17.425' N; 134o 14.463' E
5/8/20,Ulong,29.4166458,7o 17.425' N; 134o 14.463' E
5/9/20,Ulong,29.4487708,7o 17.425' N; 134o 14.463' E
5/10/20,Ulong,29.3211458,7o 17.425' N; 134o 14.463' E
5/11/20,Ulong,29.427375,7o 17.425' N; 134o 14.463' E
5/12/20,Ulong,29.7051458,7o 17.425' N; 134o 14.463' E
5/13/20,Ulong,29.7410625,7o 17.425' N; 134o 14.463' E
5/14/20,Ulong,29.6253958,7o 17.425' N; 134o 14.463' E
5/15/20,Ulong,29.5543542,7o 17.425' N; 134o 14.463' E
5/16/20,Ulong,29.5956875,7o 17.425' N; 134o 14.463' E
5/17/20,Ulong,29.6160909,7o 17.425' N; 134o 14.463' E
5/18/20,Ulong,,7o 17.425' N; 134o 14.463' E
5/19/20,Ulong,,7o 17.425' N; 134o 14.463' E
5/20/20,Ulong,,7o 17.425' N; 134o 14.463' E
5/21/20,Ulong,,7o 17.425' N; 134o 14.463' E
5/22/20,Ulong,,7o 17.425' N; 134o 14.463' E
5/23/20,Ulong,,7o 17.425' N; 134o 14.463' E
5/24/20,Ulong,,7o 17.425' N; 134o 14.463' E
5/25/20,Ulong,,7o 17.425' N; 134o 14.463' E
5/26/20,Ulong,,7o 17.425' N; 134o 14.463' E
5/27/20,Ulong,,7o 17.425' N; 134o 14.463' E
5/28/20,Ulong,,7o 17.425' N; 134o 14.463' E
5/29/20,Ulong,,7o 17.425' N; 134o 14.463' E
5/30/20,Ulong,,7o 17.425' N; 134o 14.463' E
5/31/20,Ulong,,7o 17.425' N; 134o 14.463' E
6/1/20,Ulong,,7o 17.425' N; 134o 14.463' E
6/2/20,Ulong,,7o 17.425' N; 134o 14.463' E
6/3/20,Ulong,,7o 17.425' N; 134o 14.463' E
6/4/20,Ulong,,7o 17.425' N; 134o 14.463' E
6/5/20,Ulong,,7o 17.425' N; 134o 14.463' E
6/6/20,Ulong,,7o 17.425' N; 134o 14.463' E
6/7/20,Ulong,,7o 17.425' N; 134o 14.463' E
6/8/20,Ulong,,7o 17.425' N; 134o 14.463' E
6/9/20,Ulong,,7o 17.425' N; 134o 14.463' E
6/10/20,Ulong,,7o 17.425' N; 134o 14.463' E
6/11/20,Ulong,,7o 17.425' N; 134o 14.463' E
6/12/20,Ulong,,7o 17.425' N; 134o 14.463' E
6/13/20,Ulong,,7o 17.425' N; 134o 14.463' E
6/14/20,Ulong,,7o 17.425' N; 134o 14.463' E
6/15/20,Ulong,,7o 17.425' N; 134o 14.463' E
6/16/20,Ulong,,7o 17.425' N; 134o 14.463' E
6/17/20,Ulong,,7o 17.425' N; 134o 14.463' E
6/18/20,Ulong,,7o 17.425' N; 134o 14.463' E
6/19/20,Ulong,,7o 17.425' N; 134o 14.463' E
6/20/20,Ulong,,7o 17.425' N; 134o 14.463' E
6/21/20,Ulong,,7o 17.425' N; 134o 14.463' E
6/22/20,Ulong,,7o 17.425' N; 134o 14.463' E
6/23/20,Ulong,,7o 17.425' N; 134o 14.463' E
6/24/20,Ulong,,7o 17.425' N; 134o 14.463' E
6/25/20,Ulong,,7o 17.425' N; 134o 14.463' E
6/26/20,Ulong,,7o 17.425' N; 134o 14.463' E
6/27/20,Ulong,,7o 17.425' N; 134o 14.463' E
6/28/20,Ulong,,7o 17.425' N; 134o 14.463' E
6/29/20,Ulong,,7o 17.425' N; 134o 14.463' E
6/30/20,Ulong,,7o 17.425' N; 134o 14.463' E
7/1/20,Ulong,,7o 17.425' N; 134o 14.463' E
7/2/20,Ulong,,7o 17.425' N; 134o 14.463' E
7/3/20,Ulong,,7o 17.425' N; 134o 14.463' E
7/4/20,Ulong,,7o 17.425' N; 134o 14.463' E
7/5/20,Ulong,,7o 17.425' N; 134o 14.463' E
7/6/20,Ulong,,7o 17.425' N; 134o 14.463' E
7/7/20,Ulong,,7o 17.425' N; 134o 14.463' E
7/8/20,Ulong,,7o 17.425' N; 134o 14.463' E
7/9/20,Ulong,,7o 17.425' N; 134o 14.463' E
7/10/20,Ulong,,7o 17.425' N; 134o 14.463' E
7/11/20,Ulong,,7o 17.425' N; 134o 14.463' E
7/12/20,Ulong,,7o 17.425' N; 134o 14.463' E
7/13/20,Ulong,,7o 17.425' N; 134o 14.463' E
7/14/20,Ulong,,7o 17.425' N; 134o 14.463' E
7/15/20,Ulong,,7o 17.425' N; 134o 14.463' E
7/16/20,Ulong,,7o 17.425' N; 134o 14.463' E
7/17/20,Ulong,,7o 17.425' N; 134o 14.463' E
7/18/20,Ulong,,7o 17.425' N; 134o 14.463' E
7/19/20,Ulong,,7o 17.425' N; 134o 14.463' E
7/20/20,Ulong,,7o 17.425' N; 134o 14.463' E
7/21/20,Ulong,,7o 17.425' N; 134o 14.463' E
7/22/20,Ulong,,7o 17.425' N; 134o 14.463' E
7/23/20,Ulong,,7o 17.425' N; 134o 14.463' E
7/24/20,Ulong,,7o 17.425' N; 134o 14.463' E
7/25/20,Ulong,,7o 17.425' N; 134o 14.463' E
7/26/20,Ulong,,7o 17.425' N; 134o 14.463' E
7/27/20,Ulong,,7o 17.425' N; 134o 14.463' E
7/28/20,Ulong,,7o 17.425' N; 134o 14.463' E
7/29/20,Ulong,,7o 17.425' N; 134o 14.463' E
7/30/20,Ulong,,7o 17.425' N; 134o 14.463' E
7/31/20,Ulong,,7o 17.425' N; 134o 14.463' E
8/1/20,Ulong,,7o 17.425' N; 134o 14.463' E
8/2/20,Ulong,,7o 17.425' N; 134o 14.463' E
8/3/20,Ulong,,7o 17.425' N; 134o 14.463' E
8/4/20,Ulong,,7o 17.425' N; 134o 14.463' E
8/5/20,Ulong,,7o 17.425' N; 134o 14.463' E
8/6/20,Ulong,,7o 17.425' N; 134o 14.463' E
8/7/20,Ulong,,7o 17.425' N; 134o 14.463' E
8/8/20,Ulong,,7o 17.425' N; 134o 14.463' E
8/9/20,Ulong,,7o 17.425' N; 134o 14.463' E
8/10/20,Ulong,,7o 17.425' N; 134o 14.463' E
8/11/20,Ulong,,7o 17.425' N; 134o 14.463' E
8/12/20,Ulong,,7o 17.425' N; 134o 14.463' E
8/13/20,Ulong,,7o 17.425' N; 134o 14.463' E
8/14/20,Ulong,,7o 17.425' N; 134o 14.463' E
8/15/20,Ulong,,7o 17.425' N; 134o 14.463' E
8/16/20,Ulong,,7o 17.425' N; 134o 14.463' E
8/17/20,Ulong,,7o 17.425' N; 134o 14.463' E
8/18/20,Ulong,,7o 17.425' N; 134o 14.463' E
8/19/20,Ulong,,7o 17.425' N; 134o 14.463' E
8/20/20,Ulong,,7o 17.425' N; 134o 14.463' E
8/21/20,Ulong,,7o 17.425' N; 134o 14.463' E
8/22/20,Ulong,,7o 17.425' N; 134o 14.463' E
8/23/20,Ulong,,7o 17.425' N; 134o 14.463' E
8/24/20,Ulong,,7o 17.425' N; 134o 14.463' E
8/25/20,Ulong,,7o 17.425' N; 134o 14.463' E
8/26/20,Ulong,,7o 17.425' N; 134o 14.463' E
8/27/20,Ulong,,7o 17.425' N; 134o 14.463' E
8/28/20,Ulong,,7o 17.425' N; 134o 14.463' E
8/29/20,Ulong,,7o 17.425' N; 134o 14.463' E
8/30/20,Ulong,,7o 17.425' N; 134o 14.463' E
8/31/20,Ulong,,7o 17.425' N; 134o 14.463' E
9/1/20,Ulong,,7o 17.425' N; 134o 14.463' E
9/2/20,Ulong,,7o 17.425' N; 134o 14.463' E
9/3/20,Ulong,,7o 17.425' N; 134o 14.463' E
9/4/20,Ulong,,7o 17.425' N; 134o 14.463' E
9/5/20,Ulong,,7o 17.425' N; 134o 14.463' E
9/6/20,Ulong,,7o 17.425' N; 134o 14.463' E
9/7/20,Ulong,,7o 17.425' N; 134o 14.463' E
9/8/20,Ulong,,7o 17.425' N; 134o 14.463' E
9/9/20,Ulong,,7o 17.425' N; 134o 14.463' E
9/10/20,Ulong,,7o 17.425' N; 134o 14.463' E
9/11/20,Ulong,,7o 17.425' N; 134o 14.463' E
9/12/20,Ulong,,7o 17.425' N; 134o 14.463' E
9/13/20,Ulong,,7o 17.425' N; 134o 14.463' E
9/14/20,Ulong,,7o 17.425' N; 134o 14.463' E
9/15/20,Ulong,,7o 17.425' N; 134o 14.463' E
9/16/20,Ulong,,7o 17.425' N; 134o 14.463' E
9/17/20,Ulong,,7o 17.425' N; 134o 14.463' E
9/18/20,Ulong,,7o 17.425' N; 134o 14.463' E
9/19/20,Ulong,,7o 17.425' N; 134o 14.463' E
9/20/20,Ulong,,7o 17.425' N; 134o 14.463' E
9/21/20,Ulong,,7o 17.425' N; 134o 14.463' E
9/22/20,Ulong,,7o 17.425' N; 134o 14.463' E
9/23/20,Ulong,,7o 17.425' N; 134o 14.463' E
9/24/20,Ulong,,7o 17.425' N; 134o 14.463' E
9/25/20,Ulong,,7o 17.425' N; 134o 14.463' E
9/26/20,Ulong,,7o 17.425' N; 134o 14.463' E
9/27/20,Ulong,,7o 17.425' N; 134o 14.463' E
9/28/20,Ulong,,7o 17.425' N; 134o 14.463' E
9/29/20,Ulong,,7o 17.425' N; 134o 14.463' E
9/30/20,Ulong,,7o 17.425' N; 134o 14.463' E
10/1/20,Ulong,,7o 17.425' N; 134o 14.463' E
10/2/20,Ulong,,7o 17.425' N; 134o 14.463' E
10/3/20,Ulong,,7o 17.425' N; 134o 14.463' E
10/4/20,Ulong,,7o 17.425' N; 134o 14.463' E
10/5/20,Ulong,,7o 17.425' N; 134o 14.463' E
10/6/20,Ulong,,7o 17.425' N; 134o 14.463' E
10/7/20,Ulong,,7o 17.425' N; 134o 14.463' E
10/8/20,Ulong,,7o 17.425' N; 134o 14.463' E
10/9/20,Ulong,,7o 17.425' N; 134o 14.463' E
10/10/20,Ulong,,7o 17.425' N; 134o 14.463' E
10/11/20,Ulong,,7o 17.425' N; 134o 14.463' E
10/12/20,Ulong,,7o 17.425' N; 134o 14.463' E
10/13/20,Ulong,,7o 17.425' N; 134o 14.463' E
10/14/20,Ulong,,7o 17.425' N; 134o 14.463' E
10/15/20,Ulong,,7o 17.425' N; 134o 14.463' E
10/16/20,Ulong,,7o 17.425' N; 134o 14.463' E
10/17/20,Ulong,,7o 17.425' N; 134o 14.463' E
10/18/20,Ulong,,7o 17.425' N; 134o 14.463' E
10/19/20,Ulong,,7o 17.425' N; 134o 14.463' E
10/20/20,Ulong,,7o 17.425' N; 134o 14.463' E
10/21/20,Ulong,,7o 17.425' N; 134o 14.463' E
10/22/20,Ulong,,7o 17.425' N; 134o 14.463' E
10/23/20,Ulong,,7o 17.425' N; 134o 14.463' E
10/24/20,Ulong,,7o 17.425' N; 134o 14.463' E
10/25/20,Ulong,,7o 17.425' N; 134o 14.463' E
10/26/20,Ulong,,7o 17.425' N; 134o 14.463' E
10/27/20,Ulong,,7o 17.425' N; 134o 14.463' E
10/28/20,Ulong,,7o 17.425' N; 134o 14.463' E
10/29/20,Ulong,,7o 17.425' N; 134o 14.463' E
10/30/20,Ulong,,7o 17.425' N; 134o 14.463' E
10/31/20,Ulong,,7o 17.425' N; 134o 14.463' E
11/1/20,Ulong,,7o 17.425' N; 134o 14.463' E
11/2/20,Ulong,,7o 17.425' N; 134o 14.463' E
11/3/20,Ulong,,7o 17.425' N; 134o 14.463' E
11/4/20,Ulong,,7o 17.425' N; 134o 14.463' E
11/5/20,Ulong,,7o 17.425' N; 134o 14.463' E
11/6/20,Ulong,,7o 17.425' N; 134o 14.463' E
11/7/20,Ulong,,7o 17.425' N; 134o 14.463' E
11/8/20,Ulong,,7o 17.425' N; 134o 14.463' E
11/9/20,Ulong,,7o 17.425' N; 134o 14.463' E
11/10/20,Ulong,,7o 17.425' N; 134o 14.463' E
11/11/20,Ulong,,7o 17.425' N; 134o 14.463' E
11/12/20,Ulong,,7o 17.425' N; 134o 14.463' E
11/13/20,Ulong,,7o 17.425' N; 134o 14.463' E
11/14/20,Ulong,,7o 17.425' N; 134o 14.463' E
11/15/20,Ulong,,7o 17.425' N; 134o 14.463' E
11/16/20,Ulong,,7o 17.425' N; 134o 14.463' E
11/17/20,Ulong,,7o 17.425' N; 134o 14.463' E
11/18/20,Ulong,,7o 17.425' N; 134o 14.463' E
11/19/20,Ulong,,7o 17.425' N; 134o 14.463' E
11/20/20,Ulong,,7o 17.425' N; 134o 14.463' E
11/21/20,Ulong,,7o 17.425' N; 134o 14.463' E
11/22/20,Ulong,,7o 17.425' N; 134o 14.463' E
11/23/20,Ulong,,7o 17.425' N; 134o 14.463' E
11/24/20,Ulong,,7o 17.425' N; 134o 14.463' E
11/25/20,Ulong,,7o 17.425' N; 134o 14.463' E
11/26/20,Ulong,,7o 17.425' N; 134o 14.463' E
11/27/20,Ulong,,7o 17.425' N; 134o 14.463' E
11/28/20,Ulong,,7o 17.425' N; 134o 14.463' E
11/29/20,Ulong,,7o 17.425' N; 134o 14.463' E
11/30/20,Ulong,,7o 17.425' N; 134o 14.463' E
12/1/20,Ulong,,7o 17.425' N; 134o 14.463' E
12/2/20,Ulong,,7o 17.425' N; 134o 14.463' E
12/3/20,Ulong,,7o 17.425' N; 134o 14.463' E
12/4/20,Ulong,,7o 17.425' N; 134o 14.463' E
12/5/20,Ulong,,7o 17.425' N; 134o 14.463' E
12/6/20,Ulong,,7o 17.425' N; 134o 14.463' E
12/7/20,Ulong,,7o 17.425' N; 134o 14.463' E
12/8/20,Ulong,,7o 17.425' N; 134o 14.463' E
12/9/20,Ulong,,7o 17.425' N; 134o 14.463' E
12/10/20,Ulong,,7o 17.425' N; 134o 14.463' E
12/11/20,Ulong,,7o 17.425' N; 134o 14.463' E
12/12/20,Ulong,,7o 17.425' N; 134o 14.463' E
12/13/20,Ulong,,7o 17.425' N; 134o 14.463' E
12/14/20,Ulong,,7o 17.425' N; 134o 14.463' E
12/15/20,Ulong,,7o 17.425' N; 134o 14.463' E
12/16/20,Ulong,,7o 17.425' N; 134o 14.463' E
12/17/20,Ulong,,7o 17.425' N; 134o 14.463' E
12/18/20,Ulong,,7o 17.425' N; 134o 14.463' E
12/19/20,Ulong,,7o 17.425' N; 134o 14.463' E
12/20/20,Ulong,,7o 17.425' N; 134o 14.463' E
12/21/20,Ulong,,7o 17.425' N; 134o 14.463' E
12/22/20,Ulong,,7o 17.425' N; 134o 14.463' E
12/23/20,Ulong,,7o 17.425' N; 134o 14.463' E
12/24/20,Ulong,,7o 17.425' N; 134o 14.463' E
12/25/20,Ulong,,7o 17.425' N; 134o 14.463' E
12/26/20,Ulong,,7o 17.425' N; 134o 14.463' E
12/27/20,Ulong,,7o 17.425' N; 134o 14.463' E
12/28/20,Ulong,,7o 17.425' N; 134o 14.463' E
12/29/20,Ulong,,7o 17.425' N; 134o 14.463' E
12/30/20,Ulong,,7o 17.425' N; 134o 14.463' E
12/31/20,Ulong,,7o 17.425' N; 134o 14.463' E
1/1/21,Ulong,,7o 17.425' N; 134o 14.463' E
1/2/21,Ulong,,7o 17.425' N; 134o 14.463' E
1/3/21,Ulong,,7o 17.425' N; 134o 14.463' E
1/4/21,Ulong,,7o 17.425' N; 134o 14.463' E
1/5/21,Ulong,,7o 17.425' N; 134o 14.463' E
1/6/21,Ulong,,7o 17.425' N; 134o 14.463' E
1/7/21,Ulong,,7o 17.425' N; 134o 14.463' E
1/8/21,Ulong,,7o 17.425' N; 134o 14.463' E
1/9/21,Ulong,,7o 17.425' N; 134o 14.463' E
1/10/21,Ulong,,7o 17.425' N; 134o 14.463' E
1/11/21,Ulong,,7o 17.425' N; 134o 14.463' E
1/12/21,Ulong,,7o 17.425' N; 134o 14.463' E
1/13/21,Ulong,,7o 17.425' N; 134o 14.463' E
1/14/21,Ulong,,7o 17.425' N; 134o 14.463' E
1/15/21,Ulong,,7o 17.425' N; 134o 14.463' E
1/16/21,Ulong,,7o 17.425' N; 134o 14.463' E
1/17/21,Ulong,,7o 17.425' N; 134o 14.463' E
1/18/21,Ulong,,7o 17.425' N; 134o 14.463' E
1/19/21,Ulong,,7o 17.425' N; 134o 14.463' E
1/20/21,Ulong,,7o 17.425' N; 134o 14.463' E
1/21/21,Ulong,,7o 17.425' N; 134o 14.463' E
1/22/21,Ulong,,7o 17.425' N; 134o 14.463' E
1/23/21,Ulong,,7o 17.425' N; 134o 14.463' E
1/24/21,Ulong,,7o 17.425' N; 134o 14.463' E
1/25/21,Ulong,,7o 17.425' N; 134o 14.463' E
1/26/21,Ulong,,7o 17.425' N; 134o 14.463' E
1/27/21,Ulong,,7o 17.425' N; 134o 14.463' E
1/28/21,Ulong,,7o 17.425' N; 134o 14.463' E
1/29/21,Ulong,,7o 17.425' N; 134o 14.463' E
1/30/21,Ulong,,7o 17.425' N; 134o 14.463' E
1/31/21,Ulong,,7o 17.425' N; 134o 14.463' E
2/1/21,Ulong,,7o 17.425' N; 134o 14.463' E
2/2/21,Ulong,,7o 17.425' N; 134o 14.463' E
2/3/21,Ulong,,7o 17.425' N; 134o 14.463' E
2/4/21,Ulong,,7o 17.425' N; 134o 14.463' E
2/5/21,Ulong,,7o 17.425' N; 134o 14.463' E
2/6/21,Ulong,,7o 17.425' N; 134o 14.463' E
2/7/21,Ulong,,7o 17.425' N; 134o 14.463' E
2/8/21,Ulong,,7o 17.425' N; 134o 14.463' E
2/9/21,Ulong,,7o 17.425' N; 134o 14.463' E
2/10/21,Ulong,,7o 17.425' N; 134o 14.463' E
2/11/21,Ulong,,7o 17.425' N; 134o 14.463' E
2/12/21,Ulong,,7o 17.425' N; 134o 14.463' E
2/13/21,Ulong,,7o 17.425' N; 134o 14.463' E
2/14/21,Ulong,,7o 17.425' N; 134o 14.463' E
2/15/21,Ulong,,7o 17.425' N; 134o 14.463' E
2/16/21,Ulong,,7o 17.425' N; 134o 14.463' E
2/17/21,Ulong,,7o 17.425' N; 134o 14.463' E
2/18/21,Ulong,,7o 17.425' N; 134o 14.463' E
2/19/21,Ulong,,7o 17.425' N; 134o 14.463' E
2/20/21,Ulong,,7o 17.425' N; 134o 14.463' E
2/21/21,Ulong,,7o 17.425' N; 134o 14.463' E
2/22/21,Ulong,,7o 17.425' N; 134o 14.463' E
2/23/21,Ulong,,7o 17.425' N; 134o 14.463' E
2/24/21,Ulong,,7o 17.425' N; 134o 14.463' E
2/25/21,Ulong,,7o 17.425' N; 134o 14.463' E
2/26/21,Ulong,,7o 17.425' N; 134o 14.463' E
2/27/21,Ulong,,7o 17.425' N; 134o 14.463' E
2/28/21,Ulong,,7o 17.425' N; 134o 14.463' E
3/1/21,Ulong,,7o 17.425' N; 134o 14.463' E
3/2/21,Ulong,,7o 17.425' N; 134o 14.463' E
3/3/21,Ulong,,7o 17.425' N; 134o 14.463' E
3/4/21,Ulong,,7o 17.425' N; 134o 14.463' E
3/5/21,Ulong,,7o 17.425' N; 134o 14.463' E
3/6/21,Ulong,,7o 17.425' N; 134o 14.463' E
3/7/21,Ulong,,7o 17.425' N; 134o 14.463' E
3/8/21,Ulong,,7o 17.425' N; 134o 14.463' E
3/9/21,Ulong,,7o 17.425' N; 134o 14.463' E
3/10/21,Ulong,,7o 17.425' N; 134o 14.463' E
3/11/21,Ulong,,7o 17.425' N; 134o 14.463' E
